,step1,step2,prediction,gold
4555,24,19,yes,no
4556,20,25,yes,yes
4557,26,21,yes,no
4558,22,27,yes,yes
4559,23,28,yes,yes
4560,24,29,yes,yes
4561,25,30,yes,yes
4562,31,26,yes,no
4563,27,32,yes,yes
4564,28,33,yes,yes
4565,34,29,yes,no
4566,35,30,yes,no
4567,5,0,yes,no
4568,1,6,yes,yes
4569,7,2,yes,no
4570,3,8,yes,yes
4571,9,4,yes,no
4572,5,10,yes,yes
4573,6,11,yes,yes
4574,12,7,yes,no
4575,13,8,yes,no
4576,9,14,yes,yes
4577,15,10,yes,no
4578,16,11,yes,no
4579,12,17,yes,yes
4580,13,18,yes,yes
4581,14,19,yes,yes
4582,20,15,yes,no
4583,21,16,yes,no
4584,22,17,yes,no
4585,23,18,yes,no
4586,24,19,yes,no
4587,20,25,yes,yes
4588,26,21,yes,no
4589,22,27,yes,yes
4590,23,28,yes,yes
4591,29,24,yes,no
4592,30,25,yes,no
4593,31,26,yes,no
4594,27,32,yes,yes
4595,28,33,yes,yes
4596,34,29,yes,no
4597,30,35,yes,yes
4598,0,5,yes,yes
4599,5,0,yes,no
4600,1,6,yes,yes
4601,2,7,yes,yes
4602,8,3,yes,no
4603,9,4,yes,no
4604,5,10,yes,yes
4605,11,6,yes,no
4606,12,7,yes,no
4607,8,13,yes,yes
4608,14,9,yes,no
4609,10,15,yes,yes
4610,16,11,yes,no
4611,17,12,yes,no
4612,13,18,yes,yes
4613,19,14,yes,no
4614,15,20,yes,yes
4615,5,0,yes,no
4616,1,6,yes,yes
4617,2,7,yes,yes
4618,3,8,yes,yes
4619,9,4,yes,no
4620,5,10,yes,yes
4621,6,11,yes,yes
4622,7,12,yes,yes
4623,8,13,yes,yes
4624,14,9,yes,no
4625,0,5,yes,yes
4626,6,1,yes,no
4627,2,7,yes,yes
4628,8,3,yes,no
4629,5,0,yes,no
4630,6,1,yes,no
4631,7,2,yes,no
4632,3,8,yes,yes
4633,9,4,yes,no
4634,10,5,yes,no
4635,6,11,yes,yes
4636,12,7,yes,no
4637,8,13,yes,yes
4638,14,9,yes,no
4639,15,10,yes,no
4640,16,11,yes,no
4641,17,12,yes,no
4642,0,5,yes,yes
4643,1,6,yes,yes
4644,7,2,yes,no
4645,3,8,yes,yes
4646,4,9,yes,yes
4647,5,10,yes,yes
4648,6,11,yes,yes
4649,12,7,yes,no
4650,13,8,yes,no
4651,14,9,yes,no
4652,10,15,yes,yes
4653,16,11,yes,no
4654,12,17,yes,yes
4655,18,13,yes,no
4656,14,19,yes,yes
4657,15,20,yes,yes
4658,16,21,yes,yes
4659,17,22,yes,yes
4660,18,23,yes,yes
4661,19,24,yes,yes
4662,20,25,yes,yes
4663,21,26,yes,yes
4664,0,5,yes,yes
4665,1,6,yes,yes
4666,2,7,yes,yes
4667,8,3,yes,no
4668,4,9,yes,yes
4669,5,10,yes,yes
4670,6,11,yes,yes
4671,12,7,yes,no
4672,8,13,yes,yes
4673,14,9,yes,no
4674,15,10,yes,no
4675,16,11,yes,no
4676,12,17,yes,yes
4677,18,13,yes,no
4678,19,14,yes,no
4679,15,20,yes,yes
4680,21,16,yes,no
4681,22,17,yes,no
4682,18,23,yes,yes
4683,19,24,yes,yes
4684,25,20,yes,no
4685,26,21,yes,no
4686,5,0,yes,no
4687,6,1,yes,no
4688,2,7,yes,yes
4689,3,8,yes,yes
4690,4,9,yes,yes
4691,5,10,yes,yes
4692,6,11,yes,yes
4693,7,12,yes,yes
4694,13,8,yes,no
4695,14,9,yes,no
4696,5,0,yes,no
4697,6,1,yes,no
4698,2,7,yes,yes
4699,3,8,yes,yes
4700,4,9,yes,yes
4701,5,10,yes,yes
4702,6,11,yes,yes
4703,12,7,yes,no
4704,8,13,yes,yes
4705,9,14,yes,yes
4706,15,10,yes,no
4707,16,11,yes,no
4708,17,12,yes,no
4709,5,0,yes,no
4710,6,1,yes,no
4711,2,7,yes,yes
4712,3,8,yes,yes
4713,9,4,yes,no
4714,5,10,yes,yes
4715,11,6,yes,no
4716,7,12,yes,yes
4717,13,8,yes,no
4718,14,9,yes,no
4719,5,0,yes,no
4720,1,6,yes,yes
4721,2,7,yes,yes
4722,8,3,yes,no
4723,5,0,yes,no
4724,1,6,yes,yes
4725,7,2,yes,no
4726,3,8,yes,yes
4727,4,9,yes,yes
4728,10,5,yes,no
4729,11,6,yes,no
4730,7,12,yes,yes
4731,13,8,yes,no
4732,14,9,yes,no
4733,15,10,yes,no
4734,11,16,yes,yes
4735,12,17,yes,yes
4736,13,18,yes,yes
4737,19,14,yes,no
4738,15,20,yes,yes
4739,16,21,yes,yes
4740,17,22,yes,yes
4741,18,23,yes,yes
4742,0,5,yes,yes
4743,6,1,yes,no
4744,2,7,yes,yes
4745,8,3,yes,no
4746,9,4,yes,no
4747,10,5,yes,no
4748,11,6,yes,no
4749,7,12,yes,yes
4750,13,8,yes,no
4751,9,14,yes,yes
4752,15,10,yes,no
4753,11,16,yes,yes
4754,17,12,yes,no
4755,5,0,yes,no
4756,1,6,yes,yes
4757,2,7,yes,yes
4758,3,8,yes,yes
4759,4,9,yes,yes
4760,10,5,yes,no
4761,6,11,yes,yes
4762,7,12,yes,yes
4763,8,13,yes,yes
4764,9,14,yes,yes
4765,15,10,yes,no
4766,11,16,yes,yes
4767,12,17,yes,yes
4768,13,18,yes,yes
4769,19,14,yes,no
4770,20,15,yes,no
4771,21,16,yes,no
4772,22,17,yes,no
4773,23,18,yes,no
4774,19,24,yes,yes
4775,20,25,yes,yes
4776,26,21,yes,no
4777,5,0,yes,no
4778,1,6,yes,yes
4779,2,7,yes,yes
4780,3,8,yes,yes
4781,9,4,yes,no
4782,10,5,yes,no
4783,6,11,yes,yes
4784,7,12,yes,yes
4785,13,8,yes,no
4786,9,14,yes,yes
4787,15,10,yes,no
4788,16,11,yes,no
4789,17,12,yes,no
4790,18,13,yes,no
4791,14,19,yes,yes
4792,20,15,yes,no
4793,21,16,yes,no
4794,17,22,yes,yes
4795,23,18,yes,no
4796,5,0,yes,no
4797,6,1,yes,no
4798,2,7,yes,yes
4799,8,3,yes,no
4800,9,4,yes,no
4801,5,10,yes,yes
4802,6,11,yes,yes
4803,7,12,yes,yes
4804,13,8,yes,no
4805,9,14,yes,yes
4806,15,10,yes,no
4807,11,16,yes,yes
4808,12,17,yes,yes
4809,18,13,yes,no
4810,19,14,yes,no
4811,20,15,yes,no
4812,16,21,yes,yes
4813,22,17,yes,no
4814,23,18,yes,no
4815,24,19,yes,no
4816,25,20,yes,no
4817,21,26,yes,yes
4818,22,27,yes,yes
4819,23,28,yes,yes
4820,29,24,yes,no
4821,25,30,yes,yes
4822,26,31,yes,yes
4823,27,32,yes,yes
4824,5,0,yes,no
4825,6,1,yes,no
4826,7,2,yes,no
4827,3,8,yes,yes
4828,5,0,yes,no
4829,6,1,yes,no
4830,7,2,yes,no
4831,8,3,yes,no
4832,4,9,yes,yes
4833,10,5,yes,no
4834,6,11,yes,yes
4835,12,7,yes,no
4836,13,8,yes,no
4837,9,14,yes,yes
4838,15,10,yes,no
4839,16,11,yes,no
4840,17,12,yes,no
4841,18,13,yes,no
4842,19,14,yes,no
4843,15,20,yes,yes
4844,16,21,yes,yes
4845,22,17,yes,no
4846,23,18,yes,no
4847,19,24,yes,yes
4848,25,20,yes,no
4849,26,21,yes,no
4850,5,0,yes,no
4851,1,6,yes,yes
4852,2,7,yes,yes
4853,8,3,yes,no
4854,9,4,yes,no
4855,5,10,yes,yes
4856,6,11,yes,yes
4857,12,7,yes,no
4858,13,8,yes,no
4859,9,14,yes,yes
4860,15,10,yes,no
4861,16,11,yes,no
4862,12,17,yes,yes
4863,18,13,yes,no
4864,14,19,yes,yes
4865,20,15,yes,no
4866,5,0,yes,no
4867,1,6,yes,yes
4868,2,7,yes,yes
4869,8,3,yes,no
4870,9,4,yes,no
4871,10,5,yes,no
4872,11,6,yes,no
4873,5,0,yes,no
4874,1,6,yes,yes
4875,7,2,yes,no
4876,3,8,yes,yes
4877,9,4,yes,no
4878,10,5,yes,no
4879,11,6,yes,no
4880,12,7,yes,no
4881,8,13,yes,yes
4882,14,9,yes,no
4883,10,15,yes,yes
4884,16,11,yes,no
4885,17,12,yes,no
4886,18,13,yes,no
4887,14,19,yes,yes
4888,15,20,yes,yes
4889,5,0,yes,no
4890,6,1,yes,no
4891,7,2,yes,no
4892,8,3,yes,no
4893,9,4,yes,no
4894,5,10,yes,yes
4895,6,11,yes,yes
4896,12,7,yes,no
4897,8,13,yes,yes
4898,9,14,yes,yes
4899,0,5,yes,yes
4900,6,1,yes,no
4901,7,2,yes,no
4902,8,3,yes,no
4903,9,4,yes,no
4904,10,5,yes,no
4905,6,11,yes,yes
4906,12,7,yes,no
4907,13,8,yes,no
4908,14,9,yes,no
4909,15,10,yes,no
4910,11,16,yes,yes
4911,17,12,yes,no
4912,0,5,yes,yes
4913,0,5,yes,yes
4914,1,6,yes,yes
4915,2,7,yes,yes
4916,3,8,yes,yes
4917,4,9,yes,yes
4918,5,10,yes,yes
4919,6,11,yes,yes
4920,12,7,yes,no
4921,8,13,yes,yes
4922,9,14,yes,yes
4923,5,0,yes,no
4924,6,1,yes,no
4925,2,7,yes,yes
4926,3,8,yes,yes
4927,4,9,yes,yes
4928,5,10,yes,yes
4929,6,11,yes,yes
4930,12,7,yes,no
4931,8,13,yes,yes
4932,9,14,yes,yes
4933,15,10,yes,no
4934,11,16,yes,yes
4935,12,17,yes,yes
4936,13,18,yes,yes
4937,19,14,yes,no
4938,20,15,yes,no
4939,16,21,yes,yes
4940,17,22,yes,yes
4941,18,23,yes,yes
4942,19,24,yes,yes
4943,20,25,yes,yes
4944,21,26,yes,yes
4945,5,0,yes,no
4946,6,1,yes,no
4947,2,7,yes,yes
4948,8,3,yes,no
4949,9,4,yes,no
4950,5,10,yes,yes
4951,6,11,yes,yes
4952,0,5,yes,yes
4953,6,1,yes,no
4954,2,7,yes,yes
4955,3,8,yes,yes
4956,4,9,yes,yes
4957,10,5,yes,no
4958,6,11,yes,yes
4959,7,12,yes,yes
4960,13,8,yes,no
4961,9,14,yes,yes
4962,10,15,yes,yes
4963,16,11,yes,no
4964,17,12,yes,no
4965,13,18,yes,yes
4966,14,19,yes,yes
4967,15,20,yes,yes
4968,21,16,yes,no
4969,17,22,yes,yes
4970,23,18,yes,no
4971,19,24,yes,yes
4972,20,25,yes,yes
4973,21,26,yes,yes
4974,27,22,yes,no
4975,28,23,yes,no
4976,24,29,yes,yes
4977,30,25,yes,no
4978,31,26,yes,no
4979,27,32,yes,yes
4980,33,28,yes,no
4981,34,29,yes,no
4982,35,30,yes,no
4983,36,31,yes,no
4984,37,32,yes,no
4985,38,33,yes,no
4986,5,0,yes,no
4987,1,6,yes,yes
4988,2,7,yes,yes
4989,8,3,yes,no
4990,4,9,yes,yes
4991,10,5,yes,no
4992,11,6,yes,no
4993,12,7,yes,no
4994,13,8,yes,no
4995,14,9,yes,no
4996,0,5,yes,yes
4997,6,1,yes,no
4998,7,2,yes,no
4999,3,8,yes,yes
5000,9,4,yes,no
5001,5,10,yes,yes
5002,11,6,yes,no
5003,7,12,yes,yes
5004,8,13,yes,yes
5005,9,14,yes,yes
5006,10,15,yes,yes
5007,16,11,yes,no
5008,17,12,yes,no
5009,13,18,yes,yes
5010,19,14,yes,no
5011,20,15,yes,no
5012,0,5,yes,yes
5013,1,6,yes,yes
5014,2,7,yes,yes
5015,3,8,yes,yes
5016,9,4,yes,no
5017,10,5,yes,no
5018,11,6,yes,no
5019,7,12,yes,yes
5020,13,8,yes,no
5021,14,9,yes,no
5022,10,15,yes,yes
5023,11,16,yes,yes
5024,17,12,yes,no
5025,5,0,yes,no
5026,1,6,yes,yes
5027,7,2,yes,no
5028,8,3,yes,no
5029,4,9,yes,yes
5030,5,10,yes,yes
5031,11,6,yes,no
5032,5,0,yes,no
5033,6,1,yes,no
5034,7,2,yes,no
5035,3,8,yes,yes
5036,0,5,yes,yes
5037,1,6,yes,yes
5038,2,7,yes,yes
5039,8,3,yes,no
5040,4,9,yes,yes
5041,10,5,yes,no
5042,6,11,yes,yes
5043,7,12,yes,yes
5044,8,13,yes,yes
5045,9,14,yes,yes
5046,10,15,yes,yes
5047,11,16,yes,yes
5048,12,17,yes,yes
5049,0,5,yes,yes
5050,6,1,yes,no
5051,7,2,yes,no
5052,8,3,yes,no
5053,9,4,yes,no
5054,5,10,yes,yes
5055,6,11,yes,yes
5056,5,0,yes,no
5057,1,6,yes,yes
5058,2,7,yes,yes
5059,8,3,yes,no
5060,4,9,yes,yes
5061,5,10,yes,yes
5062,11,6,yes,no
5063,7,12,yes,yes
5064,13,8,yes,no
5065,9,14,yes,yes
5066,0,5,yes,yes
5067,1,6,yes,yes
5068,7,2,yes,no
5069,8,3,yes,no
5070,0,5,yes,yes
5071,6,1,yes,no
5072,7,2,yes,no
5073,8,3,yes,no
5074,9,4,yes,no
5075,10,5,yes,no
5076,6,11,yes,yes
5077,7,12,yes,yes
5078,8,13,yes,yes
5079,9,14,yes,yes
5080,15,10,yes,no
5081,11,16,yes,yes
5082,12,17,yes,yes
5083,0,5,yes,yes
5084,1,6,yes,yes
5085,2,7,yes,yes
5086,8,3,yes,no
5087,5,0,yes,no
5088,1,6,yes,yes
5089,7,2,yes,no
5090,8,3,yes,no
5091,5,0,yes,no
5092,6,1,yes,no
5093,2,7,yes,yes
5094,8,3,yes,no
5095,4,9,yes,yes
5096,5,10,yes,yes
5097,6,11,yes,yes
5098,12,7,yes,no
5099,13,8,yes,no
5100,14,9,yes,no
5101,15,10,yes,no
5102,11,16,yes,yes
5103,12,17,yes,yes
5104,18,13,yes,no
5105,14,19,yes,yes
5106,15,20,yes,yes
5107,16,21,yes,yes
5108,17,22,yes,yes
5109,23,18,yes,no
5110,0,5,yes,yes
5111,6,1,yes,no
5112,2,7,yes,yes
5113,3,8,yes,yes
5114,9,4,yes,no
5115,10,5,yes,no
5116,6,11,yes,yes
5117,12,7,yes,no
5118,13,8,yes,no
5119,9,14,yes,yes
5120,10,15,yes,yes
5121,11,16,yes,yes
5122,17,12,yes,no
5123,18,13,yes,no
5124,14,19,yes,yes
5125,20,15,yes,no
5126,0,5,yes,yes
5127,1,6,yes,yes
5128,7,2,yes,no
5129,3,8,yes,yes
5130,4,9,yes,yes
5131,5,10,yes,yes
5132,6,11,yes,yes
5133,12,7,yes,no
5134,8,13,yes,yes
5135,9,14,yes,yes
5136,15,10,yes,no
5137,16,11,yes,no
5138,17,12,yes,no
5139,0,5,yes,yes
5140,1,6,yes,yes
5141,7,2,yes,no
5142,8,3,yes,no
5143,4,9,yes,yes
5144,5,10,yes,yes
5145,11,6,yes,no
5146,12,7,yes,no
5147,8,13,yes,yes
5148,9,14,yes,yes
5149,15,10,yes,no
5150,11,16,yes,yes
5151,17,12,yes,no
5152,18,13,yes,no
5153,19,14,yes,no
5154,20,15,yes,no
5155,5,0,yes,no
5156,6,1,yes,no
5157,2,7,yes,yes
5158,3,8,yes,yes
5159,0,5,yes,yes
5160,6,1,yes,no
5161,7,2,yes,no
5162,3,8,yes,yes
5163,4,9,yes,yes
5164,10,5,yes,no
5165,6,11,yes,yes
5166,12,7,yes,no
5167,8,13,yes,yes
5168,14,9,yes,no
5169,10,15,yes,yes
5170,16,11,yes,no
5171,17,12,yes,no
5172,18,13,yes,no
5173,19,14,yes,no
5174,20,15,yes,no
5175,5,0,yes,no
5176,6,1,yes,no
5177,7,2,yes,no
5178,8,3,yes,no
5179,4,9,yes,yes
5180,10,5,yes,no
5181,11,6,yes,no
5182,0,5,yes,yes
5183,6,1,yes,no
5184,2,7,yes,yes
5185,3,8,yes,yes
5186,9,4,yes,no
5187,5,10,yes,yes
5188,11,6,yes,no
5189,7,12,yes,yes
5190,13,8,yes,no
5191,9,14,yes,yes
5192,15,10,yes,no
5193,16,11,yes,no
5194,12,17,yes,yes
5195,18,13,yes,no
5196,19,14,yes,no
5197,15,20,yes,yes
5198,16,21,yes,yes
5199,17,22,yes,yes
5200,23,18,yes,no
5201,24,19,yes,no
5202,20,25,yes,yes
5203,21,26,yes,yes
5204,27,22,yes,no
5205,23,28,yes,yes
5206,24,29,yes,yes
5207,5,0,yes,no
5208,1,6,yes,yes
5209,7,2,yes,no
5210,8,3,yes,no
5211,5,0,yes,no
5212,1,6,yes,yes
5213,7,2,yes,no
5214,8,3,yes,no
5215,4,9,yes,yes
5216,10,5,yes,no
5217,11,6,yes,no
5218,0,5,yes,yes
5219,1,6,yes,yes
5220,7,2,yes,no
5221,3,8,yes,yes
5222,4,9,yes,yes
5223,5,10,yes,yes
5224,11,6,yes,no
5225,7,12,yes,yes
5226,13,8,yes,no
5227,14,9,yes,no
5228,5,0,yes,no
5229,6,1,yes,no
5230,7,2,yes,no
5231,8,3,yes,no
5232,4,9,yes,yes
5233,10,5,yes,no
5234,11,6,yes,no
5235,5,0,yes,no
5236,1,6,yes,yes
5237,2,7,yes,yes
5238,3,8,yes,yes
5239,5,0,yes,no
5240,6,1,yes,no
5241,2,7,yes,yes
5242,8,3,yes,no
5243,9,4,yes,no
5244,5,10,yes,yes
5245,11,6,yes,no
5246,7,12,yes,yes
5247,8,13,yes,yes
5248,9,14,yes,yes
5249,0,5,yes,yes
5250,6,1,yes,no
5251,7,2,yes,no
5252,8,3,yes,no
5253,9,4,yes,no
5254,10,5,yes,no
5255,6,11,yes,yes
5256,12,7,yes,no
5257,13,8,yes,no
5258,9,14,yes,yes
5259,0,5,yes,yes
5260,6,1,yes,no
5261,2,7,yes,yes
5262,3,8,yes,yes
5263,4,9,yes,yes
5264,10,5,yes,no
5265,6,11,yes,yes
5266,12,7,yes,no
5267,13,8,yes,no
5268,9,14,yes,yes
5269,5,0,yes,no
5270,1,6,yes,yes
5271,7,2,yes,no
5272,3,8,yes,yes
5273,9,4,yes,no
5274,5,10,yes,yes
5275,11,6,yes,no
5276,7,12,yes,yes
5277,13,8,yes,no
5278,14,9,yes,no
5279,15,10,yes,no
5280,16,11,yes,no
5281,12,17,yes,yes
5282,13,18,yes,yes
5283,14,19,yes,yes
5284,15,20,yes,yes
5285,16,21,yes,yes
5286,22,17,yes,no
5287,18,23,yes,yes
5288,24,19,yes,no
5289,25,20,yes,no
5290,26,21,yes,no
5291,5,0,yes,no
5292,1,6,yes,yes
5293,7,2,yes,no
5294,3,8,yes,yes
5295,9,4,yes,no
5296,10,5,yes,no
5297,6,11,yes,yes
5298,12,7,yes,no
5299,13,8,yes,no
5300,14,9,yes,no
5301,10,15,yes,yes
5302,11,16,yes,yes
5303,12,17,yes,yes
5304,18,13,yes,no
5305,14,19,yes,yes
5306,20,15,yes,no
5307,16,21,yes,yes
5308,22,17,yes,no
5309,18,23,yes,yes
5310,0,5,yes,yes
5311,1,6,yes,yes
5312,7,2,yes,no
5313,8,3,yes,no
5314,0,5,yes,yes
5315,6,1,yes,no
5316,7,2,yes,no
5317,8,3,yes,no
5318,4,9,yes,yes
5319,5,10,yes,yes
5320,6,11,yes,yes
5321,7,12,yes,yes
5322,8,13,yes,yes
5323,9,14,yes,yes
5324,15,10,yes,no
5325,16,11,yes,no
5326,17,12,yes,no
5327,18,13,yes,no
5328,19,14,yes,no
5329,20,15,yes,no
5330,21,16,yes,no
5331,17,22,yes,yes
5332,23,18,yes,no
5333,5,0,yes,no
5334,1,6,yes,yes
5335,7,2,yes,no
5336,3,8,yes,yes
5337,9,4,yes,no
5338,10,5,yes,no
5339,6,11,yes,yes
5340,7,12,yes,yes
5341,8,13,yes,yes
5342,9,14,yes,yes
5343,0,5,yes,yes
5344,6,1,yes,no
5345,7,2,yes,no
5346,8,3,yes,no
5347,4,9,yes,yes
5348,10,5,yes,no
5349,6,11,yes,yes
5350,12,7,yes,no
5351,13,8,yes,no
5352,9,14,yes,yes
5353,10,15,yes,yes
5354,11,16,yes,yes
5355,12,17,yes,yes
5356,13,18,yes,yes
5357,19,14,yes,no
5358,20,15,yes,no
5359,0,5,yes,yes
5360,6,1,yes,no
5361,7,2,yes,no
5362,3,8,yes,yes
5363,4,9,yes,yes
5364,10,5,yes,no
5365,6,11,yes,yes
5366,12,7,yes,no
5367,8,13,yes,yes
5368,14,9,yes,no
5369,10,15,yes,yes
5370,11,16,yes,yes
5371,17,12,yes,no
5372,13,18,yes,yes
5373,14,19,yes,yes
5374,15,20,yes,yes
5375,16,21,yes,yes
5376,22,17,yes,no
5377,18,23,yes,yes
5378,19,24,yes,yes
5379,20,25,yes,yes
5380,21,26,yes,yes
5381,5,0,yes,no
5382,6,1,yes,no
5383,7,2,yes,no
5384,8,3,yes,no
5385,9,4,yes,no
5386,10,5,yes,no
5387,11,6,yes,no
5388,7,12,yes,yes
5389,13,8,yes,no
5390,14,9,yes,no
5391,10,15,yes,yes
5392,11,16,yes,yes
5393,17,12,yes,no
5394,5,0,yes,no
5395,1,6,yes,yes
5396,7,2,yes,no
5397,3,8,yes,yes
5398,9,4,yes,no
5399,10,5,yes,no
5400,11,6,yes,no
5401,12,7,yes,no
5402,13,8,yes,no
5403,9,14,yes,yes
5404,15,10,yes,no
5405,16,11,yes,no
5406,17,12,yes,no
5407,13,18,yes,yes
5408,19,14,yes,no
5409,20,15,yes,no
5410,5,0,yes,no
5411,6,1,yes,no
5412,7,2,yes,no
5413,3,8,yes,yes
5414,0,5,yes,yes
5415,1,6,yes,yes
5416,7,2,yes,no
5417,8,3,yes,no
5418,9,4,yes,no
5419,5,10,yes,yes
5420,11,6,yes,no
5421,7,12,yes,yes
5422,8,13,yes,yes
5423,9,14,yes,yes
5424,5,0,yes,no
5425,6,1,yes,no
5426,7,2,yes,no
5427,3,8,yes,yes
5428,9,4,yes,no
5429,10,5,yes,no
5430,6,11,yes,yes
5431,12,7,yes,no
5432,8,13,yes,yes
5433,9,14,yes,yes
5434,0,5,yes,yes
5435,1,6,yes,yes
5436,7,2,yes,no
5437,3,8,yes,yes
5438,4,9,yes,yes
5439,5,10,yes,yes
5440,11,6,yes,no
5441,7,12,yes,yes
5442,13,8,yes,no
5443,9,14,yes,yes
5444,0,5,yes,yes
5445,1,6,yes,yes
5446,7,2,yes,no
5447,8,3,yes,no
5448,9,4,yes,no
5449,10,5,yes,no
5450,11,6,yes,no
5451,5,0,yes,no
5452,6,1,yes,no
5453,7,2,yes,no
5454,8,3,yes,no
5455,4,9,yes,yes
5456,10,5,yes,no
5457,6,11,yes,yes
5458,7,12,yes,yes
5459,8,13,yes,yes
5460,14,9,yes,no
5461,15,10,yes,no
5462,11,16,yes,yes
5463,17,12,yes,no
5464,5,0,yes,no
5465,1,6,yes,yes
5466,7,2,yes,no
5467,3,8,yes,yes
5468,4,9,yes,yes
5469,10,5,yes,no
5470,11,6,yes,no
5471,12,7,yes,no
5472,8,13,yes,yes
5473,14,9,yes,no
5474,10,15,yes,yes
5475,11,16,yes,yes
5476,17,12,yes,no
5477,5,0,yes,no
5478,6,1,yes,no
5479,7,2,yes,no
5480,3,8,yes,yes
5481,4,9,yes,yes
5482,5,10,yes,yes
5483,11,6,yes,no
5484,7,12,yes,yes
5485,13,8,yes,no
5486,14,9,yes,no
5487,10,15,yes,yes
5488,16,11,yes,no
5489,12,17,yes,yes
5490,18,13,yes,no
5491,14,19,yes,yes
5492,20,15,yes,no
5493,16,21,yes,yes
5494,22,17,yes,no
5495,18,23,yes,yes
5496,0,5,yes,yes
5497,1,6,yes,yes
5498,2,7,yes,yes
5499,3,8,yes,yes
5500,4,9,yes,yes
5501,5,10,yes,yes
5502,6,11,yes,yes
5503,7,12,yes,yes
5504,13,8,yes,no
5505,14,9,yes,no
5506,10,15,yes,yes
5507,11,16,yes,yes
5508,17,12,yes,no
5509,18,13,yes,no
5510,14,19,yes,yes
5511,15,20,yes,yes
5512,16,21,yes,yes
5513,17,22,yes,yes
5514,23,18,yes,no
5515,0,5,yes,yes
5516,1,6,yes,yes
5517,2,7,yes,yes
5518,8,3,yes,no
5519,9,4,yes,no
5520,10,5,yes,no
5521,6,11,yes,yes
5522,12,7,yes,no
5523,8,13,yes,yes
5524,9,14,yes,yes
5525,10,15,yes,yes
5526,11,16,yes,yes
5527,17,12,yes,no
5528,13,18,yes,yes
5529,14,19,yes,yes
5530,20,15,yes,no
5531,21,16,yes,no
5532,22,17,yes,no
5533,18,23,yes,yes
5534,0,5,yes,yes
5535,6,1,yes,no
5536,7,2,yes,no
5537,3,8,yes,yes
5538,4,9,yes,yes
5539,10,5,yes,no
5540,6,11,yes,yes
5541,12,7,yes,no
5542,13,8,yes,no
5543,9,14,yes,yes
5544,10,15,yes,yes
5545,11,16,yes,yes
5546,17,12,yes,no
5547,13,18,yes,yes
5548,19,14,yes,no
5549,20,15,yes,no
5550,16,21,yes,yes
5551,22,17,yes,no
5552,23,18,yes,no
5553,24,19,yes,no
5554,25,20,yes,no
5555,26,21,yes,no
5556,0,5,yes,yes
5557,1,6,yes,yes
5558,2,7,yes,yes
5559,3,8,yes,yes
5560,9,4,yes,no
5561,10,5,yes,no
5562,11,6,yes,no
5563,12,7,yes,no
5564,13,8,yes,no
5565,9,14,yes,yes
5566,10,15,yes,yes
5567,16,11,yes,no
5568,17,12,yes,no
5569,13,18,yes,yes
5570,19,14,yes,no
5571,15,20,yes,yes
5572,21,16,yes,no
5573,22,17,yes,no
5574,18,23,yes,yes
5575,19,24,yes,yes
5576,20,25,yes,yes
5577,21,26,yes,yes
5578,27,22,yes,no
5579,23,28,yes,yes
5580,24,29,yes,yes
5581,30,25,yes,no
5582,26,31,yes,yes
5583,32,27,yes,no
5584,5,0,yes,no
5585,1,6,yes,yes
5586,7,2,yes,no
5587,3,8,yes,yes
5588,4,9,yes,yes
5589,10,5,yes,no
5590,11,6,yes,no
5591,12,7,yes,no
5592,13,8,yes,no
5593,14,9,yes,no
5594,15,10,yes,no
5595,16,11,yes,no
5596,17,12,yes,no
5597,18,13,yes,no
5598,19,14,yes,no
5599,15,20,yes,yes
5600,21,16,yes,no
5601,22,17,yes,no
5602,18,23,yes,yes
5603,19,24,yes,yes
5604,25,20,yes,no
5605,21,26,yes,yes
5606,22,27,yes,yes
5607,23,28,yes,yes
5608,24,29,yes,yes
5609,30,25,yes,no
5610,31,26,yes,no
5611,27,32,yes,yes
5612,5,0,yes,no
5613,6,1,yes,no
5614,2,7,yes,yes
5615,8,3,yes,no
5616,4,9,yes,yes
5617,10,5,yes,no
5618,11,6,yes,no
5619,7,12,yes,yes
5620,13,8,yes,no
5621,14,9,yes,no
5622,15,10,yes,no
5623,11,16,yes,yes
5624,17,12,yes,no
5625,0,5,yes,yes
5626,1,6,yes,yes
5627,7,2,yes,no
5628,3,8,yes,yes
5629,9,4,yes,no
5630,5,10,yes,yes
5631,11,6,yes,no
5632,12,7,yes,no
5633,13,8,yes,no
5634,14,9,yes,no
5635,15,10,yes,no
5636,16,11,yes,no
5637,17,12,yes,no
5638,18,13,yes,no
5639,14,19,yes,yes
5640,15,20,yes,yes
5641,16,21,yes,yes
5642,22,17,yes,no
5643,18,23,yes,yes
5644,24,19,yes,no
5645,20,25,yes,yes
5646,21,26,yes,yes
5647,0,5,yes,yes
5648,6,1,yes,no
5649,7,2,yes,no
5650,8,3,yes,no
5651,9,4,yes,no
5652,5,10,yes,yes
5653,11,6,yes,no
5654,12,7,yes,no
5655,8,13,yes,yes
5656,9,14,yes,yes
5657,10,15,yes,yes
5658,11,16,yes,yes
5659,12,17,yes,yes
5660,5,0,yes,no
5661,6,1,yes,no
5662,7,2,yes,no
5663,3,8,yes,yes
5664,4,9,yes,yes
5665,5,10,yes,yes
5666,11,6,yes,no
5667,7,12,yes,yes
5668,13,8,yes,no
5669,14,9,yes,no
5670,15,10,yes,no
5671,16,11,yes,no
5672,17,12,yes,no
5673,13,18,yes,yes
5674,14,19,yes,yes
