,step1,step2,prediction,gold
1294,1,2,no,no
1295,3,2,no,yes
1296,3,4,no,no
1297,5,4,no,yes
1298,6,5,no,yes
1299,7,6,no,yes
1300,8,7,no,yes
1301,9,8,no,yes
1302,9,10,no,no
1303,11,10,no,yes
1304,11,12,no,no
1305,13,12,no,yes
1306,14,13,no,yes
1307,0,1,no,no
1308,1,2,no,no
1309,3,2,no,yes
1310,4,3,no,yes
1311,4,5,no,no
1312,5,6,no,no
1313,6,7,no,no
1314,7,8,no,no
1315,9,8,no,yes
1316,10,9,no,yes
1317,11,10,no,yes
1318,11,12,no,no
1319,12,13,no,no
1320,13,14,no,no
1321,15,14,no,yes
1322,16,15,no,yes
1323,16,17,no,no
1324,17,18,no,no
1325,18,19,no,no
1326,19,20,no,no
1327,0,1,no,no
1328,1,2,no,no
1329,3,2,no,yes
1330,4,3,no,yes
1331,4,5,no,no
1332,5,6,no,no
1333,7,6,no,yes
1334,8,7,no,yes
1335,9,8,no,yes
1336,9,10,no,no
1337,10,11,no,no
1338,1,0,yes,yes
1339,2,1,no,yes
1340,3,2,no,yes
1341,3,4,no,no
1342,5,4,no,yes
1343,6,5,no,yes
1344,6,7,no,no
1345,8,7,no,yes
1346,8,9,no,no
1347,9,10,no,no
1348,10,11,no,no
1349,12,11,no,yes
1350,12,13,no,no
1351,14,13,no,yes
1352,15,14,no,yes
1353,15,16,no,no
1354,16,17,no,no
1355,18,17,no,yes
1356,18,19,no,no
1357,20,19,no,yes
1358,20,21,no,no
1359,22,21,no,yes
1360,22,23,no,no
1361,24,23,no,yes
1362,24,25,no,no
1363,25,26,no,no
1364,0,1,no,no
1365,2,1,no,yes
1366,3,2,no,yes
1367,4,3,no,yes
1368,4,5,no,no
1369,6,5,no,yes
1370,6,7,no,no
1371,7,8,no,no
1372,8,9,no,no
1373,9,10,no,no
1374,11,10,no,yes
1375,12,11,no,yes
1376,13,12,no,yes
1377,14,13,no,yes
1378,15,14,no,yes
1379,16,15,no,yes
1380,17,16,no,yes
1381,0,1,no,no
1382,1,2,no,no
1383,3,2,no,yes
1384,4,3,no,yes
1385,4,5,no,no
1386,5,6,no,no
1387,7,6,no,yes
1388,7,8,no,no
1389,8,9,no,no
1390,10,9,no,yes
1391,11,10,no,yes
1392,12,11,yes,yes
1393,13,12,no,yes
1394,14,13,no,yes
1395,15,14,no,yes
1396,15,16,no,no
1397,17,16,no,yes
1398,18,17,no,yes
1399,19,18,no,yes
1400,19,20,no,no
1401,20,21,no,no
1402,21,22,no,no
1403,22,23,no,no
1404,23,24,no,no
1405,24,25,no,no
1406,26,25,no,yes
1407,1,0,no,yes
1408,2,1,no,yes
1409,2,3,no,no
1410,4,3,no,yes
1411,5,4,no,yes
1412,6,5,no,yes
1413,6,7,no,no
1414,7,8,no,no
1415,8,9,no,no
1416,10,9,no,yes
1417,11,10,no,yes
1418,12,11,no,yes
1419,13,12,yes,yes
1420,13,14,no,no
1421,0,1,no,no
1422,1,2,no,no
1423,2,3,no,no
1424,4,3,no,yes
1425,5,4,no,yes
1426,5,6,no,no
1427,6,7,no,no
1428,7,8,no,no
1429,9,8,no,yes
1430,10,9,no,yes
1431,10,11,no,no
1432,12,11,no,yes
1433,13,12,no,yes
1434,14,13,no,yes
1435,14,15,no,no
1436,15,16,no,no
1437,16,17,no,no
1438,17,18,no,no
1439,19,18,no,yes
1440,20,19,no,yes
1441,21,20,no,yes
1442,22,21,no,yes
1443,22,23,no,no
1444,24,23,no,yes
1445,24,25,no,no
1446,26,25,no,yes
1447,0,1,no,no
1448,2,1,no,yes
1449,2,3,no,no
1450,4,3,no,yes
1451,4,5,no,no
1452,5,6,no,no
1453,6,7,no,no
1454,8,7,no,yes
1455,9,8,no,yes
1456,9,10,no,no
1457,10,11,no,no
1458,11,12,no,no
1459,13,12,no,yes
1460,14,13,no,yes
1461,14,15,no,no
1462,15,16,no,no
1463,17,16,no,yes
1464,17,18,no,no
1465,18,19,no,no
1466,19,20,no,no
1467,21,20,no,yes
1468,21,22,no,no
1469,22,23,no,no
1470,0,1,no,no
1471,2,1,no,yes
1472,3,2,no,yes
1473,3,4,no,no
1474,5,4,no,yes
1475,5,6,no,no
1476,6,7,no,no
1477,8,7,no,yes
1478,8,9,no,no
1479,9,10,no,no
1480,10,11,no,no
1481,11,12,no,no
1482,13,12,no,yes
1483,13,14,no,no
1484,15,14,no,yes
1485,16,15,no,yes
1486,17,16,no,yes
1487,18,17,no,yes
1488,18,19,no,no
1489,19,20,no,no
1490,0,1,no,no
1491,2,1,no,yes
1492,2,3,no,no
1493,3,4,no,no
1494,5,4,no,yes
1495,6,5,no,yes
1496,7,6,no,yes
1497,8,7,no,yes
1498,9,8,no,yes
1499,10,9,no,yes
1500,11,10,no,yes
1501,11,12,no,no
1502,12,13,no,no
1503,14,13,no,yes
1504,15,14,no,yes
1505,16,15,no,yes
1506,16,17,no,no
1507,17,18,no,no
1508,19,18,no,yes
1509,19,20,no,no
1510,21,20,no,yes
1511,22,21,no,yes
1512,23,22,yes,yes
1513,23,24,no,no
1514,24,25,no,no
1515,26,25,no,yes
1516,27,26,no,yes
1517,27,28,no,no
1518,28,29,no,no
1519,30,29,no,yes
1520,30,31,no,no
1521,32,31,no,yes
1522,32,33,no,no
1523,33,34,no,no
1524,34,35,no,no
1525,36,35,no,yes
1526,36,37,no,no
1527,38,37,no,yes
1528,1,0,no,yes
1529,1,2,no,no
1530,3,2,no,yes
1531,3,4,no,no
1532,5,4,no,yes
1533,5,6,no,no
1534,7,6,no,yes
1535,7,8,no,no
1536,8,9,no,no
1537,10,9,no,yes
1538,11,10,no,yes
1539,11,12,no,no
1540,12,13,no,no
1541,13,14,no,no
1542,15,14,no,yes
1543,16,15,no,yes
1544,17,16,yes,yes
1545,1,0,no,yes
1546,2,1,no,yes
1547,2,3,no,no
1548,3,4,no,no
1549,5,4,no,yes
1550,5,6,no,no
1551,6,7,no,no
1552,8,7,no,yes
1553,8,9,no,no
1554,9,10,no,no
1555,11,10,no,yes
1556,11,12,no,no
1557,13,12,no,yes
1558,14,13,no,yes
1559,15,14,no,yes
1560,16,15,yes,yes
1561,16,17,no,no
1562,0,1,no,no
1563,2,1,no,yes
1564,3,2,no,yes
1565,3,4,no,no
1566,5,4,no,yes
1567,6,5,no,yes
1568,6,7,no,no
1569,7,8,no,no
1570,9,8,no,yes
1571,9,10,no,no
1572,10,11,no,no
1573,11,12,no,no
1574,13,12,no,yes
1575,13,14,no,no
1576,15,14,no,yes
1577,15,16,no,no
1578,16,17,no,no
1579,17,18,no,no
1580,18,19,no,no
1581,20,19,no,yes
1582,20,21,no,no
1583,21,22,no,no
1584,23,22,no,yes
1585,24,23,yes,yes
1586,24,25,no,no
1587,25,26,no,no
1588,0,1,no,no
1589,2,1,no,yes
1590,2,3,no,no
1591,4,3,no,yes
1592,4,5,no,no
1593,5,6,no,no
1594,7,6,no,yes
1595,7,8,no,no
1596,8,9,no,no
1597,10,9,no,yes
1598,10,11,no,no
1599,11,12,no,no
1600,12,13,no,no
1601,13,14,no,no
1602,14,15,no,no
1603,16,15,no,yes
1604,16,17,no,no
1605,18,17,no,yes
1606,19,18,no,yes
1607,20,19,no,yes
1608,0,1,no,no
1609,2,1,no,yes
1610,3,2,yes,yes
1611,3,4,no,no
1612,4,5,no,no
1613,6,5,yes,yes
1614,7,6,no,yes
1615,8,7,no,yes
1616,9,8,no,yes
1617,9,10,no,no
1618,11,10,no,yes
1619,12,11,no,yes
1620,12,13,no,no
1621,14,13,yes,yes
1622,0,1,no,no
1623,2,1,no,yes
1624,3,2,no,yes
1625,4,3,no,yes
1626,5,4,no,yes
1627,6,5,no,yes
1628,6,7,no,no
1629,7,8,no,no
1630,9,8,no,yes
1631,9,10,no,no
1632,11,10,no,yes
1633,11,12,no,no
1634,12,13,no,no
1635,14,13,no,yes
1636,15,14,no,yes
1637,16,15,no,yes
1638,17,16,yes,yes
1639,18,17,no,yes
1640,19,18,no,yes
1641,19,20,no,no
1642,1,0,no,yes
1643,1,2,no,no
1644,3,2,no,yes
1645,3,4,no,no
1646,4,5,no,no
1647,5,6,yes,no
1648,7,6,yes,yes
1649,8,7,no,yes
1650,8,9,no,no
1651,10,9,no,yes
1652,10,11,no,no
1653,1,0,no,yes
1654,1,2,no,no
1655,2,3,no,no
1656,3,4,no,no
1657,5,4,no,yes
1658,5,6,no,no
1659,6,7,no,no
1660,8,7,no,yes
1661,8,9,no,no
1662,10,9,no,yes
1663,11,10,no,yes
1664,12,11,no,yes
1665,12,13,no,no
1666,14,13,no,yes
1667,14,15,no,no
1668,15,16,no,no
1669,16,17,no,no
1670,18,17,no,yes
1671,18,19,no,no
1672,20,19,yes,yes
1673,0,1,no,no
1674,2,1,no,yes
1675,2,3,no,no
1676,4,3,no,yes
1677,4,5,no,no
1678,6,5,no,yes
1679,7,6,no,yes
1680,7,8,no,no
1681,8,9,no,no
1682,9,10,no,no
1683,10,11,no,no
1684,11,12,no,no
1685,12,13,no,no
1686,14,13,no,yes
1687,14,15,no,no
1688,16,15,no,yes
1689,16,17,no,no
1690,1,0,no,yes
1691,1,2,no,no
1692,2,3,no,no
1693,4,3,no,yes
1694,4,5,no,no
1695,6,5,no,yes
1696,6,7,no,no
1697,8,7,no,yes
1698,9,8,no,yes
1699,10,9,no,yes
1700,10,11,no,no
1701,12,11,no,yes
1702,13,12,no,yes
1703,13,14,no,no
1704,15,14,no,yes
1705,16,15,no,yes
1706,16,17,no,no
1707,18,17,no,yes
1708,18,19,no,no
1709,19,20,no,no
1710,20,21,no,no
1711,21,22,no,no
1712,23,22,no,yes
1713,23,24,no,no
1714,25,24,no,yes
1715,26,25,yes,yes
1716,0,1,no,no
1717,1,2,no,no
1718,2,3,no,no
1719,3,4,no,no
1720,4,5,no,no
1721,6,5,no,yes
1722,6,7,no,no
1723,8,7,no,yes
1724,8,9,no,no
1725,9,10,no,no
1726,11,10,no,yes
1727,11,12,no,no
1728,12,13,no,no
1729,13,14,no,no
1730,0,1,no,no
1731,1,2,no,no
1732,3,2,no,yes
1733,4,3,no,yes
1734,5,4,no,yes
1735,6,5,no,yes
1736,6,7,no,no
1737,8,7,no,yes
1738,9,8,no,yes
1739,9,10,no,no
1740,10,11,no,no
1741,11,12,no,no
1742,13,12,no,yes
1743,14,13,no,yes
1744,14,15,no,no
1745,15,16,no,no
1746,16,17,no,no
1747,17,18,no,no
1748,18,19,no,no
1749,20,19,no,yes
1750,1,0,no,yes
1751,1,2,no,no
1752,3,2,no,yes
1753,4,3,no,yes
1754,5,4,no,yes
1755,5,6,no,no
1756,6,7,no,no
1757,7,8,no,no
1758,8,9,no,no
1759,9,10,no,no
1760,10,11,no,no
1761,12,11,no,yes
1762,13,12,no,yes
1763,13,14,no,no
1764,14,15,no,no
1765,16,15,no,yes
1766,16,17,no,no
1767,17,18,no,no
1768,19,18,no,yes
1769,19,20,no,no
1770,21,20,no,yes
1771,21,22,no,no
1772,22,23,no,no
1773,24,23,no,yes
1774,24,25,no,no
1775,25,26,no,no
1776,26,27,no,no
1777,28,27,no,yes
1778,28,29,no,no
1779,1,0,no,yes
1780,1,2,no,no
1781,2,3,no,no
1782,3,4,no,no
1783,4,5,no,no
1784,6,5,no,yes
1785,7,6,no,yes
1786,8,7,no,yes
1787,8,9,no,no
1788,9,10,no,no
1789,11,10,no,yes
1790,12,11,no,yes
1791,13,12,no,yes
1792,13,14,no,no
1793,15,14,no,yes
1794,16,15,no,yes
1795,16,17,no,no
1796,18,17,no,yes
1797,18,19,no,no
1798,20,19,no,yes
1799,20,21,no,no
1800,22,21,no,yes
1801,23,22,no,yes
1802,24,23,no,yes
1803,25,24,no,yes
1804,25,26,no,no
1805,26,27,no,no
1806,28,27,no,yes
1807,29,28,no,yes
1808,1,0,no,yes
1809,2,1,no,yes
1810,3,2,no,yes
1811,3,4,no,no
1812,5,4,no,yes
1813,6,5,no,yes
1814,6,7,no,no
1815,8,7,no,yes
1816,8,9,no,no
1817,10,9,no,yes
1818,11,10,yes,yes
1819,11,12,no,no
1820,12,13,no,no
1821,13,14,no,no
1822,15,14,no,yes
1823,15,16,no,no
1824,16,17,no,no
1825,18,17,no,yes
1826,18,19,no,no
1827,20,19,no,yes
1828,0,1,no,no
1829,1,2,no,no
1830,3,2,no,yes
1831,4,3,no,yes
1832,4,5,no,no
1833,5,6,no,no
1834,6,7,no,no
1835,7,8,no,no
1836,9,8,no,yes
1837,9,10,no,no
1838,11,10,yes,yes
1839,12,11,no,yes
1840,12,13,no,no
1841,14,13,no,yes
1842,1,0,no,yes
1843,2,1,yes,yes
1844,3,2,no,yes
1845,4,3,no,yes
1846,5,4,no,yes
1847,5,6,no,no
1848,7,6,no,yes
1849,8,7,no,yes
1850,8,9,no,no
1851,9,10,no,no
1852,11,10,yes,yes
1853,11,12,no,no
1854,13,12,no,yes
1855,13,14,no,no
1856,14,15,no,no
1857,15,16,no,no
1858,17,16,no,yes
1859,18,17,no,yes
1860,19,18,no,yes
1861,20,19,no,yes
1862,20,21,no,no
1863,21,22,no,no
1864,23,22,no,yes
1865,24,23,no,yes
1866,25,24,no,yes
1867,26,25,no,yes
1868,27,26,no,yes
1869,27,28,no,no
1870,28,29,no,no
1871,1,0,no,yes
1872,2,1,no,yes
1873,2,3,no,no
1874,4,3,no,yes
1875,4,5,no,no
1876,5,6,no,no
1877,6,7,no,no
1878,7,8,no,no
1879,8,9,no,no
1880,9,10,no,no
1881,10,11,no,no
1882,12,11,no,yes
1883,13,12,no,yes
1884,14,13,no,yes
1885,1,0,no,yes
1886,1,2,no,no
1887,2,3,no,no
1888,3,4,no,no
1889,4,5,no,no
1890,6,5,no,yes
1891,6,7,no,no
1892,7,8,no,no
1893,8,9,no,no
1894,10,9,no,yes
1895,11,10,no,yes
1896,12,11,no,yes
1897,12,13,no,no
1898,13,14,no,no
1899,15,14,no,yes
1900,15,16,no,no
1901,16,17,no,no
1902,17,18,no,no
1903,18,19,no,no
1904,20,19,yes,yes
1905,1,0,no,yes
1906,1,2,no,no
1907,3,2,no,yes
1908,4,3,no,yes
1909,4,5,no,no
1910,5,6,no,no
1911,7,6,no,yes
1912,8,7,yes,yes
1913,8,9,no,no
1914,9,10,no,no
1915,11,10,no,yes
1916,12,11,no,yes
1917,13,12,yes,yes
1918,13,14,no,no
1919,1,0,no,yes
1920,1,2,no,no
1921,2,3,no,no
1922,3,4,no,no
1923,5,4,no,yes
1924,6,5,no,yes
1925,6,7,no,no
1926,8,7,no,yes
1927,8,9,no,no
1928,10,9,yes,yes
1929,11,10,no,yes
1930,11,12,no,no
1931,13,12,no,yes
1932,14,13,no,yes
1933,14,15,no,no
1934,16,15,no,yes
1935,16,17,no,no
1936,0,1,no,no
1937,2,1,no,yes
1938,2,3,no,no
1939,4,3,no,yes
1940,4,5,no,no
1941,6,5,no,yes
1942,6,7,no,no
1943,8,7,no,yes
1944,8,9,no,no
1945,9,10,no,no
1946,11,10,no,yes
1947,11,12,no,no
1948,13,12,no,yes
1949,14,13,no,yes
1950,14,15,no,no
1951,15,16,no,no
1952,16,17,no,no
1953,0,1,no,no
1954,2,1,no,yes
1955,2,3,no,no
1956,3,4,no,no
1957,5,4,no,yes
1958,6,5,no,yes
1959,7,6,no,yes
1960,7,8,no,no
1961,8,9,no,no
1962,10,9,no,yes
1963,11,10,no,yes
1964,12,11,no,yes
1965,13,12,no,yes
1966,14,13,no,yes
1967,15,14,no,yes
1968,15,16,no,no
1969,17,16,no,yes
1970,17,18,no,no
1971,18,19,no,no
1972,20,19,yes,yes
1973,20,21,no,no
1974,21,22,no,no
1975,23,22,no,yes
1976,24,23,no,yes
1977,25,24,no,yes
1978,26,25,no,yes
1979,27,26,no,yes
1980,28,27,no,yes
1981,29,28,no,yes
1982,30,29,no,yes
1983,31,30,no,yes
1984,31,32,no,no
1985,33,32,no,yes
1986,33,34,no,no
1987,34,35,no,no
1988,35,36,no,no
1989,36,37,no,no
1990,38,37,no,yes
1991,38,39,no,no
1992,40,39,no,yes
1993,40,41,no,no
1994,42,41,no,yes
1995,43,42,no,yes
1996,44,43,no,yes
1997,0,1,no,no
1998,2,1,no,yes
1999,2,3,no,no
2000,3,4,no,no
2001,5,4,no,yes
2002,5,6,no,no
2003,7,6,no,yes
2004,7,8,no,no
2005,8,9,no,no
2006,10,9,no,yes
2007,11,10,no,yes
2008,0,1,no,no
2009,2,1,no,yes
2010,3,2,no,yes
2011,3,4,no,no
2012,5,4,no,yes
2013,6,5,no,yes
2014,6,7,no,no
2015,7,8,no,no
2016,8,9,no,no
2017,9,10,no,no
2018,10,11,no,no
2019,0,1,no,no
2020,1,2,no,no
2021,3,2,no,yes
2022,4,3,no,yes
2023,5,4,no,yes
2024,5,6,no,no
2025,7,6,no,yes
2026,8,7,no,yes
2027,9,8,no,yes
2028,10,9,no,yes
2029,11,10,no,yes
2030,12,11,no,yes
2031,13,12,no,yes
2032,14,13,yes,yes
2033,15,14,no,yes
2034,16,15,no,yes
2035,17,16,no,yes
2036,17,18,no,no
2037,19,18,no,yes
2038,20,19,no,yes
2039,1,0,no,yes
2040,2,1,no,yes
2041,2,3,no,no
2042,4,3,no,yes
2043,4,5,no,no
2044,6,5,no,yes
2045,6,7,no,no
2046,7,8,no,no
2047,9,8,no,yes
2048,9,10,no,no
2049,10,11,no,no
2050,12,11,no,yes
2051,13,12,no,yes
2052,14,13,no,yes
2053,15,14,no,yes
2054,16,15,no,yes
2055,17,16,no,yes
2056,18,17,no,yes
2057,18,19,yes,no
2058,19,20,no,no
2059,20,21,no,no
2060,21,22,no,no
2061,23,22,no,yes
2062,0,1,no,no
2063,1,2,no,no
2064,2,3,no,no
2065,4,3,no,yes
2066,5,4,no,yes
2067,6,5,no,yes
2068,7,6,no,yes
2069,7,8,no,no
2070,9,8,no,yes
2071,9,10,no,no
2072,10,11,no,no
2073,11,12,no,no
2074,12,13,no,no
2075,13,14,no,no
2076,0,1,no,no
2077,1,2,no,no
2078,3,2,no,yes
2079,4,3,yes,yes
2080,4,5,no,no
2081,6,5,no,yes
2082,7,6,no,yes
2083,8,7,no,yes
2084,9,8,no,yes
2085,9,10,no,no
2086,11,10,yes,yes
2087,0,1,no,no
2088,1,2,no,no
2089,3,2,yes,yes
2090,4,3,no,yes
2091,4,5,no,no
2092,5,6,no,no
2093,7,6,no,yes
2094,7,8,no,no
2095,8,9,no,no
2096,9,10,no,no
2097,10,11,no,no
2098,12,11,no,yes
2099,13,12,no,yes
2100,14,13,no,yes
2101,14,15,no,no
2102,16,15,no,yes
2103,16,17,no,no
2104,18,17,no,yes
2105,18,19,no,no
2106,19,20,no,no
2107,0,1,no,no
2108,2,1,no,yes
2109,2,3,no,no
2110,3,4,no,no
2111,4,5,no,no
2112,6,5,no,yes
2113,6,7,no,no
2114,7,8,no,no
2115,9,8,no,yes
2116,10,9,no,yes
2117,11,10,no,yes
2118,11,12,no,no
2119,13,12,no,yes
2120,13,14,no,no
2121,14,15,yes,no
2122,16,15,no,yes
2123,16,17,no,no
2124,18,17,yes,yes
2125,19,18,no,yes
2126,20,19,no,yes
2127,1,0,no,yes
2128,1,2,no,no
2129,2,3,no,no
2130,3,4,no,no
2131,4,5,no,no
2132,5,6,no,no
2133,6,7,no,no
2134,7,8,no,no
2135,8,9,no,no
2136,10,9,no,yes
2137,10,11,no,no
2138,11,12,no,no
2139,12,13,no,no
2140,14,13,no,yes
2141,15,14,no,yes
2142,15,16,no,no
2143,16,17,no,no
2144,0,1,no,no
2145,2,1,no,yes
2146,3,2,no,yes
2147,3,4,no,no
2148,4,5,no,no
2149,6,5,no,yes
2150,6,7,no,no
2151,8,7,no,yes
2152,8,9,no,no
2153,10,9,no,yes
2154,11,10,no,yes
2155,12,11,no,yes
2156,13,12,no,yes
2157,14,13,yes,yes
2158,15,14,no,yes
2159,16,15,no,yes
2160,17,16,no,yes
2161,18,17,no,yes
2162,18,19,no,no
2163,20,19,no,yes
2164,20,21,no,no
2165,21,22,no,no
2166,23,22,no,yes
2167,23,24,no,no
2168,25,24,no,yes
2169,25,26,no,no
2170,0,1,no,no
2171,2,1,no,yes
2172,3,2,no,yes
2173,3,4,no,no
2174,5,4,no,yes
2175,5,6,no,no
2176,7,6,no,yes
2177,7,8,no,no
2178,8,9,no,no
2179,10,9,no,yes
2180,10,11,no,no
2181,12,11,yes,yes
2182,13,12,no,yes
2183,14,13,no,yes
2184,14,15,no,no
2185,16,15,no,yes
2186,17,16,yes,yes
2187,1,0,no,yes
2188,1,2,no,no
2189,3,2,no,yes
2190,4,3,no,yes
2191,4,5,no,no
2192,6,5,no,yes
2193,6,7,no,no
2194,7,8,no,no
2195,8,9,no,no
2196,10,9,no,yes
2197,11,10,no,yes
2198,12,11,no,yes
2199,13,12,no,yes
2200,13,14,no,no
2201,15,14,no,yes
2202,15,16,no,no
2203,17,16,no,yes
2204,17,18,no,no
2205,19,18,no,yes
2206,19,20,no,no
2207,21,20,no,yes
2208,22,21,no,yes
2209,22,23,no,no
2210,24,23,no,yes
2211,25,24,no,yes
2212,25,26,no,no
2213,27,26,yes,yes
2214,27,28,no,no
2215,29,28,no,yes
2216,0,1,no,no
2217,1,2,no,no
2218,3,2,no,yes
2219,3,4,no,no
2220,4,5,no,no
2221,5,6,no,no
2222,7,6,yes,yes
2223,8,7,no,yes
2224,9,8,no,yes
2225,10,9,no,yes
2226,10,11,no,no
2227,12,11,no,yes
2228,12,13,no,no
2229,13,14,no,no
2230,14,15,no,no
2231,16,15,no,yes
2232,17,16,yes,yes
2233,17,18,no,no
2234,19,18,no,yes
2235,20,19,no,yes
2236,1,0,no,yes
2237,2,1,no,yes
2238,2,3,no,no
2239,3,4,no,no
2240,5,4,no,yes
2241,5,6,no,no
2242,7,6,no,yes
2243,8,7,no,yes
2244,8,9,no,no
2245,10,9,no,yes
2246,11,10,no,yes
2247,11,12,no,no
2248,13,12,no,yes
2249,13,14,no,no
2250,0,1,no,no
2251,2,1,no,yes
2252,3,2,no,yes
2253,4,3,no,yes
2254,5,4,no,yes
2255,5,6,no,no
2256,7,6,no,yes
2257,7,8,no,no
2258,8,9,no,no
2259,9,10,no,no
2260,11,10,no,yes
2261,12,11,no,yes
2262,12,13,no,no
2263,14,13,no,yes
2264,15,14,no,yes
2265,16,15,no,yes
2266,16,17,no,no
2267,17,18,no,no
2268,18,19,no,no
2269,20,19,no,yes
2270,20,21,no,no
2271,22,21,no,yes
2272,23,22,yes,yes
2273,24,23,no,yes
2274,25,24,no,yes
2275,25,26,no,no
2276,0,1,no,no
2277,2,1,no,yes
2278,3,2,no,yes
2279,3,4,no,no
2280,5,4,no,yes
2281,6,5,no,yes
2282,7,6,no,yes
2283,8,7,no,yes
2284,9,8,no,yes
2285,9,10,no,no
2286,10,11,no,no
2287,11,12,no,no
2288,12,13,no,no
2289,14,13,no,yes
2290,15,14,no,yes
2291,15,16,no,no
2292,16,17,no,no
2293,18,17,no,yes
2294,18,19,no,no
2295,19,20,yes,no
2296,0,1,no,no
2297,1,2,no,no
2298,3,2,no,yes
2299,3,4,no,no
2300,5,4,no,yes
2301,6,5,no,yes
2302,7,6,no,yes
2303,8,7,no,yes
2304,8,9,no,no
2305,9,10,no,no
2306,10,11,no,no
2307,0,1,no,no
2308,1,2,no,no
2309,3,2,no,yes
2310,3,4,no,no
2311,5,4,no,yes
2312,5,6,yes,no
2313,6,7,no,no
2314,8,7,no,yes
2315,9,8,no,yes
2316,10,9,no,yes
2317,10,11,no,no
2318,11,12,no,no
2319,12,13,no,no
2320,13,14,no,no
2321,14,15,no,no
2322,16,15,yes,yes
2323,17,16,no,yes
2324,17,18,no,no
2325,18,19,no,no
2326,19,20,no,no
2327,1,0,no,yes
2328,1,2,no,no
2329,3,2,no,yes
2330,3,4,no,no
2331,5,4,yes,yes
2332,6,5,no,yes
2333,7,6,no,yes
2334,8,7,no,yes
2335,9,8,no,yes
2336,10,9,no,yes
2337,10,11,no,no
2338,12,11,no,yes
2339,13,12,no,yes
2340,14,13,no,yes
2341,0,1,no,no
2342,2,1,no,yes
2343,3,2,no,yes
2344,4,3,no,yes
2345,4,5,no,no
2346,1,0,no,yes
2347,1,2,no,no
2348,3,2,no,yes
2349,3,4,no,no
2350,4,5,no,no
2351,6,5,no,yes
2352,7,6,no,yes
2353,7,8,no,no
2354,9,8,no,yes
2355,9,10,no,no
2356,10,11,no,no
2357,11,12,no,no
2358,12,13,no,no
2359,13,14,no,no
2360,14,15,no,no
2361,16,15,yes,yes
2362,16,17,no,no
2363,1,0,no,yes
2364,2,1,no,yes
2365,2,3,no,no
2366,3,4,no,no
2367,4,5,no,no
2368,6,5,no,yes
2369,7,6,yes,yes
2370,8,7,yes,yes
2371,8,9,no,no
2372,10,9,no,yes
2373,10,11,no,no
2374,12,11,no,yes
2375,12,13,no,no
2376,13,14,no,no
2377,14,15,no,no
2378,16,15,no,yes
2379,16,17,no,no
2380,0,1,no,no
2381,1,2,no,no
2382,2,3,no,no
2383,3,4,no,no
2384,5,4,no,yes
2385,5,6,no,no
2386,6,7,no,no
2387,7,8,no,no
2388,9,8,no,yes
2389,10,9,no,yes
2390,11,10,no,yes
2391,12,11,no,yes
2392,13,12,no,yes
2393,13,14,no,no
2394,1,0,no,yes
2395,2,1,no,yes
2396,3,2,no,yes
2397,4,3,no,yes
2398,5,4,no,yes
2399,6,5,no,yes
2400,6,7,no,no
2401,8,7,no,yes
2402,9,8,no,yes
2403,10,9,no,yes
2404,10,11,no,no
2405,12,11,no,yes
2406,13,12,no,yes
2407,14,13,no,yes
2408,15,14,no,yes
2409,15,16,no,no
2410,16,17,no,no
2411,17,18,no,no
2412,19,18,no,yes
2413,19,20,yes,no
2414,20,21,no,no
2415,21,22,no,no
2416,22,23,no,no
2417,0,1,no,no
2418,2,1,no,yes
2419,2,3,no,no
2420,3,4,no,no
2421,4,5,no,no
2422,6,5,no,yes
2423,6,7,no,no
2424,8,7,no,yes
2425,8,9,no,no
2426,9,10,no,no
2427,11,10,no,yes
2428,12,11,no,yes
2429,12,13,no,no
2430,14,13,yes,yes
2431,0,1,no,no
2432,2,1,no,yes
2433,2,3,no,no
2434,4,3,no,yes
2435,4,5,no,no
2436,6,5,no,yes
2437,7,6,no,yes
2438,8,7,no,yes
2439,8,9,no,no
2440,10,9,no,yes
2441,11,10,no,yes
2442,0,1,no,no
2443,2,1,no,yes
2444,3,2,no,yes
2445,4,3,no,yes
2446,5,4,no,yes
2447,5,6,no,no
2448,6,7,no,no
2449,8,7,no,yes
2450,9,8,no,yes
2451,10,9,no,yes
2452,10,11,no,no
2453,12,11,no,yes
2454,13,12,yes,yes
2455,14,13,no,yes
2456,14,15,no,no
2457,16,15,yes,yes
2458,16,17,no,no
2459,1,0,no,yes
2460,2,1,no,yes
2461,3,2,no,yes
2462,3,4,no,no
2463,4,5,no,no
2464,5,6,no,no
2465,6,7,no,no
2466,7,8,no,no
2467,8,9,no,no
2468,10,9,no,yes
2469,11,10,no,yes
2470,11,12,no,no
2471,12,13,no,no
2472,13,14,no,no
2473,14,15,no,no
2474,15,16,no,no
2475,17,16,no,yes
2476,17,18,no,no
2477,19,18,no,yes
2478,20,19,no,yes
2479,0,1,no,no
2480,1,2,no,no
2481,2,3,no,no
2482,3,4,no,no
2483,5,4,yes,yes
2484,6,5,no,yes
2485,6,7,no,no
2486,8,7,no,yes
2487,8,9,no,no
2488,9,10,no,no
2489,11,10,yes,yes
2490,12,11,no,yes
2491,12,13,no,no
2492,13,14,no,no
2493,15,14,no,yes
2494,15,16,no,no
2495,17,16,yes,yes
2496,1,0,no,yes
2497,2,1,no,yes
2498,2,3,no,no
2499,4,3,no,yes
2500,4,5,no,no
2501,6,5,no,yes
2502,7,6,no,yes
2503,7,8,no,no
2504,9,8,no,yes
