,step1,step2,prediction,gold
4656,14,19,yes,no
4657,15,20,yes,no
4658,16,21,no,no
4659,17,22,no,no
4660,18,23,yes,no
4661,19,24,no,no
4662,20,25,no,no
4663,21,26,yes,no
4664,0,5,yes,no
4665,1,6,yes,no
4666,2,7,yes,no
4667,8,3,yes,yes
4668,4,9,yes,no
4669,5,10,yes,no
4670,6,11,yes,no
4671,12,7,yes,yes
4672,8,13,yes,no
4673,14,9,yes,yes
4674,15,10,yes,yes
4675,16,11,yes,yes
4676,12,17,yes,no
4677,18,13,yes,yes
4678,19,14,yes,yes
4679,15,20,yes,no
4680,21,16,yes,yes
4681,22,17,yes,yes
4682,18,23,no,no
4683,19,24,no,no
4684,25,20,yes,yes
4685,26,21,yes,yes
4686,5,0,yes,yes
4687,6,1,yes,yes
4688,2,7,yes,no
4689,3,8,yes,no
4690,4,9,no,no
4691,5,10,yes,no
4692,6,11,no,no
4693,7,12,no,no
4694,13,8,yes,yes
4695,14,9,no,yes
4696,5,0,yes,yes
4697,6,1,yes,yes
4698,2,7,yes,no
4699,3,8,no,no
4700,4,9,yes,no
4701,5,10,no,no
4702,6,11,yes,no
4703,12,7,yes,yes
4704,8,13,no,no
4705,9,14,yes,no
4706,15,10,yes,yes
4707,16,11,yes,yes
4708,17,12,yes,yes
4709,5,0,yes,yes
4710,6,1,yes,yes
4711,2,7,yes,no
4712,3,8,yes,no
4713,9,4,yes,yes
4714,5,10,no,no
4715,11,6,yes,yes
4716,7,12,yes,no
4717,13,8,yes,yes
4718,14,9,no,yes
4719,5,0,no,yes
4720,1,6,yes,no
4721,2,7,yes,no
4722,8,3,yes,yes
4723,5,0,yes,yes
4724,1,6,yes,no
4725,7,2,yes,yes
4726,3,8,yes,no
4727,4,9,yes,no
4728,10,5,yes,yes
4729,11,6,yes,yes
4730,7,12,yes,no
4731,13,8,yes,yes
4732,14,9,yes,yes
4733,15,10,yes,yes
4734,11,16,no,no
4735,12,17,yes,no
4736,13,18,yes,no
4737,19,14,yes,yes
4738,15,20,no,no
4739,16,21,yes,no
4740,17,22,no,no
4741,18,23,no,no
4742,0,5,yes,no
4743,6,1,yes,yes
4744,2,7,no,no
4745,8,3,yes,yes
4746,9,4,yes,yes
4747,10,5,yes,yes
4748,11,6,yes,yes
4749,7,12,yes,no
4750,13,8,yes,yes
4751,9,14,yes,no
4752,15,10,yes,yes
4753,11,16,yes,no
4754,17,12,yes,yes
4755,5,0,yes,yes
4756,1,6,yes,no
4757,2,7,yes,no
4758,3,8,yes,no
4759,4,9,yes,no
4760,10,5,no,yes
4761,6,11,yes,no
4762,7,12,no,no
4763,8,13,no,no
4764,9,14,no,no
4765,15,10,yes,yes
4766,11,16,no,no
4767,12,17,yes,no
4768,13,18,no,no
4769,19,14,yes,yes
4770,20,15,yes,yes
4771,21,16,yes,yes
4772,22,17,yes,yes
4773,23,18,no,yes
4774,19,24,no,no
4775,20,25,yes,no
4776,26,21,yes,yes
4777,5,0,yes,yes
4778,1,6,yes,no
4779,2,7,no,no
4780,3,8,no,no
4781,9,4,yes,yes
4782,10,5,yes,yes
4783,6,11,no,no
4784,7,12,yes,no
4785,13,8,yes,yes
4786,9,14,yes,no
4787,15,10,yes,yes
4788,16,11,no,yes
4789,17,12,yes,yes
4790,18,13,yes,yes
4791,14,19,yes,no
4792,20,15,yes,yes
4793,21,16,yes,yes
4794,17,22,no,no
4795,23,18,yes,yes
4796,5,0,yes,yes
4797,6,1,yes,yes
4798,2,7,yes,no
4799,8,3,yes,yes
4800,9,4,yes,yes
4801,5,10,no,no
4802,6,11,yes,no
4803,7,12,yes,no
4804,13,8,yes,yes
4805,9,14,yes,no
4806,15,10,yes,yes
4807,11,16,yes,no
4808,12,17,yes,no
4809,18,13,yes,yes
4810,19,14,yes,yes
4811,20,15,yes,yes
4812,16,21,yes,no
4813,22,17,no,yes
4814,23,18,yes,yes
4815,24,19,yes,yes
4816,25,20,yes,yes
4817,21,26,yes,no
4818,22,27,yes,no
4819,23,28,yes,no
4820,29,24,yes,yes
4821,25,30,yes,no
4822,26,31,yes,no
4823,27,32,yes,no
4824,5,0,yes,yes
4825,6,1,yes,yes
4826,7,2,yes,yes
4827,3,8,no,no
4828,5,0,yes,yes
4829,6,1,yes,yes
4830,7,2,yes,yes
4831,8,3,yes,yes
4832,4,9,no,no
4833,10,5,yes,yes
4834,6,11,yes,no
4835,12,7,yes,yes
4836,13,8,yes,yes
4837,9,14,yes,no
4838,15,10,yes,yes
4839,16,11,yes,yes
4840,17,12,yes,yes
4841,18,13,yes,yes
4842,19,14,yes,yes
4843,15,20,yes,no
4844,16,21,yes,no
4845,22,17,yes,yes
4846,23,18,yes,yes
4847,19,24,yes,no
4848,25,20,yes,yes
4849,26,21,yes,yes
4850,5,0,yes,yes
4851,1,6,no,no
4852,2,7,no,no
4853,8,3,yes,yes
4854,9,4,yes,yes
4855,5,10,yes,no
4856,6,11,yes,no
4857,12,7,yes,yes
4858,13,8,yes,yes
4859,9,14,no,no
4860,15,10,yes,yes
4861,16,11,yes,yes
4862,12,17,yes,no
4863,18,13,yes,yes
4864,14,19,yes,no
4865,20,15,yes,yes
4866,5,0,yes,yes
4867,1,6,no,no
4868,2,7,no,no
4869,8,3,yes,yes
4870,9,4,yes,yes
4871,10,5,yes,yes
4872,11,6,yes,yes
4873,5,0,yes,yes
4874,1,6,no,no
4875,7,2,yes,yes
4876,3,8,no,no
4877,9,4,yes,yes
4878,10,5,yes,yes
4879,11,6,yes,yes
4880,12,7,yes,yes
4881,8,13,yes,no
4882,14,9,yes,yes
4883,10,15,no,no
4884,16,11,no,yes
4885,17,12,no,yes
4886,18,13,yes,yes
4887,14,19,yes,no
4888,15,20,no,no
4889,5,0,yes,yes
4890,6,1,no,yes
4891,7,2,yes,yes
4892,8,3,yes,yes
4893,9,4,yes,yes
4894,5,10,yes,no
4895,6,11,no,no
4896,12,7,yes,yes
4897,8,13,no,no
4898,9,14,no,no
4899,0,5,no,no
4900,6,1,yes,yes
4901,7,2,yes,yes
4902,8,3,yes,yes
4903,9,4,yes,yes
4904,10,5,yes,yes
4905,6,11,no,no
4906,12,7,yes,yes
4907,13,8,yes,yes
4908,14,9,yes,yes
4909,15,10,yes,yes
4910,11,16,yes,no
4911,17,12,no,yes
4912,0,5,no,no
4913,0,5,yes,no
4914,1,6,no,no
4915,2,7,no,no
4916,3,8,no,no
4917,4,9,no,no
4918,5,10,no,no
4919,6,11,no,no
4920,12,7,yes,yes
4921,8,13,yes,no
4922,9,14,no,no
4923,5,0,yes,yes
4924,6,1,yes,yes
4925,2,7,no,no
4926,3,8,no,no
4927,4,9,yes,no
4928,5,10,no,no
4929,6,11,yes,no
4930,12,7,yes,yes
4931,8,13,no,no
4932,9,14,no,no
4933,15,10,yes,yes
4934,11,16,no,no
4935,12,17,yes,no
4936,13,18,yes,no
4937,19,14,yes,yes
4938,20,15,no,yes
4939,16,21,yes,no
4940,17,22,yes,no
4941,18,23,yes,no
4942,19,24,yes,no
4943,20,25,yes,no
4944,21,26,no,no
4945,5,0,yes,yes
4946,6,1,yes,yes
4947,2,7,yes,no
4948,8,3,no,yes
4949,9,4,no,yes
4950,5,10,yes,no
4951,6,11,yes,no
4952,0,5,yes,no
4953,6,1,yes,yes
4954,2,7,yes,no
4955,3,8,yes,no
4956,4,9,no,no
4957,10,5,no,yes
4958,6,11,no,no
4959,7,12,yes,no
4960,13,8,yes,yes
4961,9,14,no,no
4962,10,15,yes,no
4963,16,11,yes,yes
4964,17,12,yes,yes
4965,13,18,yes,no
4966,14,19,yes,no
4967,15,20,yes,no
4968,21,16,yes,yes
4969,17,22,no,no
4970,23,18,yes,yes
4971,19,24,yes,no
4972,20,25,no,no
4973,21,26,yes,no
4974,27,22,no,yes
4975,28,23,yes,yes
4976,24,29,yes,no
4977,30,25,yes,yes
4978,31,26,yes,yes
4979,27,32,no,no
4980,33,28,yes,yes
4981,34,29,yes,yes
4982,35,30,yes,yes
4983,36,31,no,yes
4984,37,32,no,yes
4985,38,33,yes,yes
4986,5,0,no,yes
4987,1,6,yes,no
4988,2,7,yes,no
4989,8,3,yes,yes
4990,4,9,no,no
4991,10,5,yes,yes
4992,11,6,yes,yes
4993,12,7,yes,yes
4994,13,8,yes,yes
4995,14,9,yes,yes
4996,0,5,yes,no
4997,6,1,yes,yes
4998,7,2,yes,yes
4999,3,8,yes,no
5000,9,4,yes,yes
5001,5,10,yes,no
5002,11,6,yes,yes
5003,7,12,yes,no
5004,8,13,yes,no
5005,9,14,no,no
5006,10,15,yes,no
5007,16,11,yes,yes
5008,17,12,yes,yes
5009,13,18,no,no
5010,19,14,yes,yes
5011,20,15,yes,yes
5012,0,5,no,no
5013,1,6,yes,no
5014,2,7,no,no
5015,3,8,yes,no
5016,9,4,yes,yes
5017,10,5,no,yes
5018,11,6,yes,yes
5019,7,12,yes,no
5020,13,8,yes,yes
5021,14,9,yes,yes
5022,10,15,no,no
5023,11,16,yes,no
5024,17,12,yes,yes
5025,5,0,yes,yes
5026,1,6,yes,no
5027,7,2,yes,yes
5028,8,3,yes,yes
5029,4,9,no,no
5030,5,10,no,no
5031,11,6,yes,yes
5032,5,0,yes,yes
5033,6,1,yes,yes
5034,7,2,no,yes
5035,3,8,yes,no
5036,0,5,yes,no
5037,1,6,yes,no
5038,2,7,yes,no
5039,8,3,yes,yes
5040,4,9,no,no
5041,10,5,yes,yes
5042,6,11,yes,no
5043,7,12,no,no
5044,8,13,yes,no
5045,9,14,no,no
5046,10,15,no,no
5047,11,16,no,no
5048,12,17,no,no
5049,0,5,yes,no
5050,6,1,yes,yes
5051,7,2,yes,yes
5052,8,3,yes,yes
5053,9,4,no,yes
5054,5,10,yes,no
5055,6,11,no,no
5056,5,0,yes,yes
5057,1,6,no,no
5058,2,7,yes,no
5059,8,3,yes,yes
5060,4,9,no,no
5061,5,10,no,no
5062,11,6,yes,yes
5063,7,12,yes,no
5064,13,8,yes,yes
5065,9,14,no,no
5066,0,5,yes,no
5067,1,6,no,no
5068,7,2,yes,yes
5069,8,3,no,yes
5070,0,5,yes,no
5071,6,1,yes,yes
5072,7,2,no,yes
5073,8,3,no,yes
5074,9,4,yes,yes
5075,10,5,no,yes
5076,6,11,no,no
5077,7,12,yes,no
5078,8,13,no,no
5079,9,14,yes,no
5080,15,10,no,yes
5081,11,16,no,no
5082,12,17,no,no
5083,0,5,yes,no
5084,1,6,yes,no
5085,2,7,no,no
5086,8,3,yes,yes
5087,5,0,yes,yes
5088,1,6,yes,no
5089,7,2,yes,yes
5090,8,3,yes,yes
5091,5,0,yes,yes
5092,6,1,no,yes
5093,2,7,yes,no
5094,8,3,yes,yes
5095,4,9,no,no
5096,5,10,yes,no
5097,6,11,no,no
5098,12,7,yes,yes
5099,13,8,yes,yes
5100,14,9,no,yes
5101,15,10,yes,yes
5102,11,16,yes,no
5103,12,17,yes,no
5104,18,13,yes,yes
5105,14,19,no,no
5106,15,20,no,no
5107,16,21,no,no
5108,17,22,no,no
5109,23,18,yes,yes
5110,0,5,no,no
5111,6,1,yes,yes
5112,2,7,yes,no
5113,3,8,yes,no
5114,9,4,yes,yes
5115,10,5,no,yes
5116,6,11,yes,no
5117,12,7,no,yes
5118,13,8,no,yes
5119,9,14,no,no
5120,10,15,no,no
5121,11,16,yes,no
5122,17,12,yes,yes
5123,18,13,yes,yes
5124,14,19,no,no
5125,20,15,yes,yes
5126,0,5,no,no
5127,1,6,yes,no
5128,7,2,yes,yes
5129,3,8,yes,no
5130,4,9,no,no
5131,5,10,yes,no
5132,6,11,no,no
5133,12,7,yes,yes
5134,8,13,no,no
5135,9,14,no,no
5136,15,10,yes,yes
5137,16,11,yes,yes
5138,17,12,yes,yes
5139,0,5,yes,no
5140,1,6,yes,no
5141,7,2,yes,yes
5142,8,3,yes,yes
5143,4,9,yes,no
5144,5,10,yes,no
5145,11,6,yes,yes
5146,12,7,yes,yes
5147,8,13,no,no
5148,9,14,no,no
5149,15,10,yes,yes
5150,11,16,no,no
5151,17,12,yes,yes
5152,18,13,yes,yes
5153,19,14,yes,yes
5154,20,15,yes,yes
5155,5,0,yes,yes
5156,6,1,yes,yes
5157,2,7,yes,no
5158,3,8,yes,no
5159,0,5,yes,no
5160,6,1,yes,yes
5161,7,2,yes,yes
5162,3,8,yes,no
5163,4,9,yes,no
5164,10,5,yes,yes
5165,6,11,yes,no
5166,12,7,yes,yes
5167,8,13,yes,no
5168,14,9,yes,yes
5169,10,15,yes,no
5170,16,11,yes,yes
5171,17,12,yes,yes
5172,18,13,yes,yes
5173,19,14,yes,yes
5174,20,15,no,yes
5175,5,0,yes,yes
5176,6,1,yes,yes
5177,7,2,yes,yes
5178,8,3,yes,yes
5179,4,9,no,no
5180,10,5,yes,yes
5181,11,6,no,yes
5182,0,5,yes,no
5183,6,1,no,yes
5184,2,7,yes,no
5185,3,8,yes,no
5186,9,4,no,yes
5187,5,10,yes,no
5188,11,6,yes,yes
5189,7,12,yes,no
5190,13,8,yes,yes
5191,9,14,no,no
5192,15,10,yes,yes
5193,16,11,yes,yes
5194,12,17,no,no
5195,18,13,yes,yes
5196,19,14,no,yes
5197,15,20,no,no
5198,16,21,yes,no
5199,17,22,no,no
5200,23,18,yes,yes
5201,24,19,no,yes
5202,20,25,yes,no
5203,21,26,yes,no
5204,27,22,yes,yes
5205,23,28,yes,no
5206,24,29,no,no
5207,5,0,yes,yes
5208,1,6,no,no
5209,7,2,yes,yes
5210,8,3,yes,yes
5211,5,0,yes,yes
5212,1,6,no,no
5213,7,2,yes,yes
5214,8,3,yes,yes
5215,4,9,yes,no
5216,10,5,yes,yes
5217,11,6,no,yes
5218,0,5,yes,no
5219,1,6,yes,no
5220,7,2,yes,yes
5221,3,8,yes,no
5222,4,9,yes,no
5223,5,10,yes,no
5224,11,6,yes,yes
5225,7,12,yes,no
5226,13,8,yes,yes
5227,14,9,no,yes
5228,5,0,yes,yes
5229,6,1,yes,yes
5230,7,2,yes,yes
5231,8,3,no,yes
5232,4,9,yes,no
5233,10,5,yes,yes
5234,11,6,yes,yes
5235,5,0,yes,yes
5236,1,6,no,no
5237,2,7,no,no
5238,3,8,no,no
5239,5,0,yes,yes
5240,6,1,yes,yes
5241,2,7,yes,no
5242,8,3,yes,yes
5243,9,4,yes,yes
5244,5,10,yes,no
5245,11,6,yes,yes
5246,7,12,no,no
5247,8,13,yes,no
5248,9,14,yes,no
5249,0,5,no,no
5250,6,1,no,yes
5251,7,2,yes,yes
5252,8,3,yes,yes
5253,9,4,yes,yes
5254,10,5,no,yes
5255,6,11,yes,no
5256,12,7,yes,yes
5257,13,8,yes,yes
5258,9,14,no,no
5259,0,5,yes,no
5260,6,1,yes,yes
5261,2,7,yes,no
5262,3,8,yes,no
5263,4,9,yes,no
5264,10,5,yes,yes
5265,6,11,no,no
5266,12,7,yes,yes
5267,13,8,yes,yes
5268,9,14,no,no
5269,5,0,no,yes
5270,1,6,yes,no
5271,7,2,yes,yes
5272,3,8,no,no
5273,9,4,yes,yes
5274,5,10,no,no
5275,11,6,yes,yes
5276,7,12,yes,no
5277,13,8,no,yes
5278,14,9,no,yes
5279,15,10,yes,yes
5280,16,11,yes,yes
5281,12,17,no,no
5282,13,18,yes,no
5283,14,19,no,no
5284,15,20,yes,no
5285,16,21,no,no
5286,22,17,yes,yes
5287,18,23,no,no
5288,24,19,yes,yes
5289,25,20,no,yes
5290,26,21,yes,yes
5291,5,0,yes,yes
5292,1,6,no,no
5293,7,2,yes,yes
5294,3,8,no,no
5295,9,4,yes,yes
5296,10,5,no,yes
5297,6,11,yes,no
5298,12,7,yes,yes
5299,13,8,yes,yes
5300,14,9,yes,yes
5301,10,15,no,no
5302,11,16,no,no
5303,12,17,no,no
5304,18,13,no,yes
5305,14,19,yes,no
5306,20,15,no,yes
5307,16,21,no,no
5308,22,17,yes,yes
5309,18,23,no,no
5310,0,5,no,no
5311,1,6,no,no
5312,7,2,yes,yes
5313,8,3,yes,yes
5314,0,5,no,no
5315,6,1,yes,yes
5316,7,2,yes,yes
5317,8,3,yes,yes
5318,4,9,no,no
5319,5,10,no,no
5320,6,11,no,no
5321,7,12,no,no
5322,8,13,yes,no
5323,9,14,yes,no
5324,15,10,no,yes
5325,16,11,yes,yes
5326,17,12,yes,yes
5327,18,13,yes,yes
5328,19,14,yes,yes
5329,20,15,no,yes
5330,21,16,yes,yes
5331,17,22,yes,no
5332,23,18,yes,yes
5333,5,0,no,yes
5334,1,6,no,no
5335,7,2,no,yes
5336,3,8,yes,no
5337,9,4,yes,yes
5338,10,5,yes,yes
5339,6,11,yes,no
5340,7,12,no,no
5341,8,13,yes,no
5342,9,14,no,no
5343,0,5,yes,no
5344,6,1,yes,yes
5345,7,2,yes,yes
5346,8,3,yes,yes
5347,4,9,yes,no
5348,10,5,yes,yes
5349,6,11,yes,no
5350,12,7,yes,yes
5351,13,8,yes,yes
5352,9,14,no,no
5353,10,15,no,no
5354,11,16,no,no
5355,12,17,no,no
5356,13,18,yes,no
5357,19,14,yes,yes
5358,20,15,yes,yes
5359,0,5,yes,no
5360,6,1,yes,yes
5361,7,2,yes,yes
5362,3,8,yes,no
5363,4,9,yes,no
5364,10,5,no,yes
5365,6,11,no,no
5366,12,7,yes,yes
5367,8,13,yes,no
5368,14,9,yes,yes
5369,10,15,yes,no
5370,11,16,yes,no
5371,17,12,yes,yes
5372,13,18,no,no
5373,14,19,no,no
5374,15,20,no,no
5375,16,21,yes,no
5376,22,17,yes,yes
5377,18,23,yes,no
5378,19,24,yes,no
5379,20,25,yes,no
5380,21,26,no,no
5381,5,0,yes,yes
5382,6,1,yes,yes
5383,7,2,yes,yes
5384,8,3,yes,yes
5385,9,4,yes,yes
5386,10,5,yes,yes
5387,11,6,yes,yes
5388,7,12,no,no
5389,13,8,no,yes
5390,14,9,no,yes
5391,10,15,yes,no
5392,11,16,yes,no
5393,17,12,yes,yes
5394,5,0,no,yes
5395,1,6,no,no
5396,7,2,yes,yes
5397,3,8,yes,no
5398,9,4,yes,yes
5399,10,5,yes,yes
5400,11,6,no,yes
5401,12,7,yes,yes
5402,13,8,yes,yes
5403,9,14,yes,no
5404,15,10,yes,yes
5405,16,11,yes,yes
5406,17,12,yes,yes
5407,13,18,yes,no
5408,19,14,yes,yes
5409,20,15,yes,yes
5410,5,0,yes,yes
5411,6,1,yes,yes
5412,7,2,yes,yes
5413,3,8,no,no
5414,0,5,no,no
5415,1,6,no,no
5416,7,2,yes,yes
5417,8,3,yes,yes
5418,9,4,yes,yes
5419,5,10,yes,no
5420,11,6,yes,yes
5421,7,12,yes,no
5422,8,13,no,no
5423,9,14,no,no
5424,5,0,yes,yes
5425,6,1,yes,yes
5426,7,2,yes,yes
5427,3,8,no,no
5428,9,4,yes,yes
5429,10,5,yes,yes
5430,6,11,yes,no
5431,12,7,yes,yes
5432,8,13,yes,no
5433,9,14,yes,no
5434,0,5,no,no
5435,1,6,yes,no
5436,7,2,no,yes
5437,3,8,yes,no
5438,4,9,yes,no
5439,5,10,yes,no
5440,11,6,no,yes
5441,7,12,no,no
5442,13,8,yes,yes
5443,9,14,yes,no
5444,0,5,yes,no
5445,1,6,no,no
5446,7,2,yes,yes
5447,8,3,yes,yes
5448,9,4,yes,yes
5449,10,5,yes,yes
5450,11,6,yes,yes
5451,5,0,no,yes
5452,6,1,yes,yes
5453,7,2,yes,yes
5454,8,3,yes,yes
5455,4,9,yes,no
5456,10,5,yes,yes
5457,6,11,yes,no
5458,7,12,no,no
5459,8,13,no,no
5460,14,9,yes,yes
5461,15,10,yes,yes
5462,11,16,yes,no
5463,17,12,yes,yes
5464,5,0,yes,yes
5465,1,6,yes,no
5466,7,2,yes,yes
5467,3,8,yes,no
5468,4,9,yes,no
5469,10,5,yes,yes
5470,11,6,yes,yes
5471,12,7,yes,yes
5472,8,13,no,no
5473,14,9,yes,yes
5474,10,15,yes,no
5475,11,16,yes,no
5476,17,12,yes,yes
5477,5,0,yes,yes
5478,6,1,yes,yes
5479,7,2,yes,yes
5480,3,8,yes,no
5481,4,9,no,no
5482,5,10,yes,no
5483,11,6,yes,yes
5484,7,12,no,no
5485,13,8,yes,yes
5486,14,9,yes,yes
5487,10,15,yes,no
5488,16,11,yes,yes
5489,12,17,yes,no
5490,18,13,yes,yes
5491,14,19,yes,no
5492,20,15,yes,yes
5493,16,21,no,no
5494,22,17,yes,yes
5495,18,23,no,no
5496,0,5,no,no
5497,1,6,no,no
5498,2,7,no,no
5499,3,8,no,no
5500,4,9,yes,no
5501,5,10,yes,no
5502,6,11,yes,no
5503,7,12,yes,no
5504,13,8,no,yes
5505,14,9,yes,yes
5506,10,15,no,no
5507,11,16,no,no
5508,17,12,yes,yes
5509,18,13,yes,yes
5510,14,19,no,no
5511,15,20,yes,no
5512,16,21,no,no
5513,17,22,no,no
5514,23,18,yes,yes
5515,0,5,yes,no
5516,1,6,yes,no
5517,2,7,yes,no
5518,8,3,yes,yes
5519,9,4,yes,yes
5520,10,5,yes,yes
5521,6,11,no,no
5522,12,7,yes,yes
5523,8,13,yes,no
5524,9,14,yes,no
5525,10,15,yes,no
5526,11,16,yes,no
5527,17,12,yes,yes
5528,13,18,yes,no
5529,14,19,no,no
5530,20,15,yes,yes
5531,21,16,yes,yes
5532,22,17,yes,yes
5533,18,23,yes,no
5534,0,5,yes,no
5535,6,1,yes,yes
5536,7,2,yes,yes
5537,3,8,yes,no
5538,4,9,yes,no
5539,10,5,yes,yes
5540,6,11,no,no
5541,12,7,yes,yes
5542,13,8,yes,yes
5543,9,14,yes,no
5544,10,15,yes,no
5545,11,16,yes,no
5546,17,12,no,yes
5547,13,18,yes,no
5548,19,14,yes,yes
5549,20,15,yes,yes
5550,16,21,yes,no
5551,22,17,yes,yes
5552,23,18,yes,yes
5553,24,19,yes,yes
5554,25,20,yes,yes
5555,26,21,yes,yes
5556,0,5,yes,no
5557,1,6,yes,no
5558,2,7,yes,no
5559,3,8,yes,no
5560,9,4,yes,yes
5561,10,5,yes,yes
5562,11,6,yes,yes
5563,12,7,yes,yes
5564,13,8,yes,yes
5565,9,14,no,no
5566,10,15,no,no
5567,16,11,yes,yes
5568,17,12,yes,yes
5569,13,18,yes,no
5570,19,14,no,yes
5571,15,20,yes,no
5572,21,16,yes,yes
5573,22,17,yes,yes
5574,18,23,yes,no
5575,19,24,no,no
5576,20,25,yes,no
5577,21,26,yes,no
5578,27,22,yes,yes
5579,23,28,yes,no
5580,24,29,yes,no
5581,30,25,yes,yes
5582,26,31,yes,no
5583,32,27,yes,yes
5584,5,0,yes,yes
5585,1,6,yes,no
5586,7,2,yes,yes
5587,3,8,yes,no
5588,4,9,yes,no
5589,10,5,no,yes
5590,11,6,no,yes
5591,12,7,no,yes
5592,13,8,yes,yes
5593,14,9,yes,yes
5594,15,10,yes,yes
5595,16,11,yes,yes
5596,17,12,yes,yes
5597,18,13,yes,yes
5598,19,14,no,yes
5599,15,20,yes,no
5600,21,16,yes,yes
5601,22,17,yes,yes
5602,18,23,yes,no
5603,19,24,no,no
5604,25,20,yes,yes
5605,21,26,no,no
5606,22,27,yes,no
5607,23,28,no,no
5608,24,29,yes,no
5609,30,25,yes,yes
5610,31,26,yes,yes
5611,27,32,no,no
5612,5,0,yes,yes
5613,6,1,yes,yes
5614,2,7,yes,no
5615,8,3,yes,yes
5616,4,9,no,no
5617,10,5,yes,yes
5618,11,6,yes,yes
5619,7,12,no,no
5620,13,8,yes,yes
5621,14,9,yes,yes
5622,15,10,no,yes
5623,11,16,no,no
5624,17,12,yes,yes
5625,0,5,yes,no
5626,1,6,yes,no
5627,7,2,yes,yes
5628,3,8,yes,no
5629,9,4,yes,yes
5630,5,10,yes,no
5631,11,6,yes,yes
5632,12,7,yes,yes
5633,13,8,yes,yes
5634,14,9,yes,yes
5635,15,10,yes,yes
5636,16,11,yes,yes
5637,17,12,yes,yes
5638,18,13,no,yes
5639,14,19,yes,no
5640,15,20,yes,no
5641,16,21,yes,no
5642,22,17,yes,yes
5643,18,23,yes,no
5644,24,19,no,yes
5645,20,25,no,no
5646,21,26,no,no
5647,0,5,no,no
5648,6,1,yes,yes
5649,7,2,yes,yes
5650,8,3,yes,yes
5651,9,4,yes,yes
5652,5,10,yes,no
5653,11,6,yes,yes
5654,12,7,yes,yes
5655,8,13,yes,no
5656,9,14,yes,no
5657,10,15,no,no
5658,11,16,yes,no
5659,12,17,yes,no
5660,5,0,yes,yes
5661,6,1,yes,yes
5662,7,2,yes,yes
5663,3,8,no,no
5664,4,9,yes,no
5665,5,10,yes,no
5666,11,6,yes,yes
5667,7,12,yes,no
5668,13,8,yes,yes
5669,14,9,yes,yes
5670,15,10,yes,yes
5671,16,11,yes,yes
5672,17,12,yes,yes
5673,13,18,yes,no
5674,14,19,yes,no
5675,20,15,yes,yes
5676,21,16,yes,yes
5677,17,22,no,no
5678,23,18,yes,yes
5679,0,5,yes,no
5680,6,1,yes,yes
5681,7,2,yes,yes
5682,8,3,yes,yes
5683,9,4,yes,yes
5684,10,5,yes,yes
5685,6,11,yes,no
5686,12,7,no,yes
5687,8,13,yes,no
5688,9,14,no,no
5689,10,15,no,no
5690,16,11,yes,yes
5691,12,17,no,no
5692,5,0,yes,yes
5693,6,1,yes,yes
5694,2,7,yes,no
5695,3,8,no,no
5696,9,4,yes,yes
5697,10,5,no,yes
5698,6,11,no,no
5699,12,7,yes,yes
5700,13,8,yes,yes
5701,9,14,yes,no
5702,10,15,no,no
5703,11,16,yes,no
5704,17,12,yes,yes
5705,13,18,no,no
5706,19,14,yes,yes
5707,20,15,yes,yes
5708,0,5,yes,no
5709,6,1,yes,yes
5710,2,7,yes,no
5711,8,3,yes,yes
5712,4,9,yes,no
5713,5,10,no,no
5714,6,11,no,no
5715,7,12,no,no
5716,8,13,yes,no
5717,14,9,yes,yes
5718,15,10,yes,yes
5719,16,11,yes,yes
5720,17,12,yes,yes
5721,0,5,yes,no
5722,6,1,no,yes
5723,2,7,yes,no
5724,3,8,yes,no
5725,4,9,yes,no
5726,5,10,yes,no
5727,11,6,yes,yes
5728,12,7,no,yes
5729,8,13,no,no
5730,9,14,no,no
5731,15,10,yes,yes
5732,11,16,no,no
5733,12,17,yes,no
5734,13,18,yes,no
5735,19,14,yes,yes
5736,20,15,no,yes
5737,5,0,yes,yes
5738,6,1,yes,yes
5739,2,7,yes,no
5740,8,3,yes,yes
5741,9,4,yes,yes
5742,10,5,yes,yes
5743,6,11,yes,no
5744,0,5,yes,no
5745,1,6,yes,no
5746,7,2,yes,yes
5747,3,8,yes,no
5748,4,9,yes,no
5749,10,5,yes,yes
5750,11,6,yes,yes
5751,7,12,no,no
5752,8,13,no,no
5753,14,9,yes,yes
5754,15,10,yes,yes
5755,11,16,yes,no
5756,17,12,yes,yes
5757,18,13,yes,yes
5758,19,14,yes,yes
5759,15,20,yes,no
5760,0,5,no,no
5761,1,6,yes,no
5762,7,2,yes,yes
5763,3,8,no,no
5764,4,9,yes,no
5765,5,10,no,no
5766,11,6,yes,yes
5767,7,12,yes,no
5768,13,8,no,yes
5769,9,14,yes,no
5770,10,15,yes,no
5771,16,11,no,yes
5772,17,12,yes,yes
5773,18,13,yes,yes
5774,14,19,yes,no
5775,20,15,yes,yes
5776,16,21,no,no
5777,22,17,yes,yes
5778,18,23,no,no
5779,19,24,yes,no
5780,20,25,no,no
5781,21,26,yes,no
5782,27,22,yes,yes
5783,28,23,yes,yes
5784,24,29,yes,no
5785,25,30,no,no
5786,26,31,no,no
5787,32,27,yes,yes
5788,5,0,yes,yes
5789,6,1,yes,yes
5790,7,2,yes,yes
5791,8,3,no,yes
5792,4,9,yes,no
5793,5,10,yes,no
5794,6,11,yes,no
5795,7,12,no,no
5796,13,8,yes,yes
5797,14,9,yes,yes
